Order_ID,Customer_Name,Category,Sub_Category,City,Order_Date,Region,Sales,Discount,Profit,State,Profit_Margin,Sales_Category,Profit_Status
OD3031,Arutra,Food Grains,Dals & Pulses,Salem,2017-11-10,West,1935,0.34,832.05,Tamil Nadu,43.0,Very High,Profitable
OD3032,Amy,Oil & Masala,Masalas,Chennai,2018-05-08,West,1163,0.35,116.3,Tamil Nadu,10.0,Very High,Profitable
OD3033,Vinne,Snacks,Chocolates,Chennai,,West,1170,0.3,362.7,Tamil Nadu,31.0,Very High,Profitable
OD3034,Hafiz,Oil & Masala,Edible Oil & Ghee,Namakkal,,West,1924,0.25,269.36,Tamil Nadu,14.000000000000002,Very High,Profitable
OD3035,Sabeela,"Eggs, Meat & Fish",Chicken,Bodi,,West,2232,0.14,491.04,Tamil Nadu,22.0,Very High,Profitable
OD3036,Vinne,Bakery,Cakes,Dharmapuri,2016-12-12,West,2031,0.3,162.48,Tamil Nadu,8.0,Very High,Profitable
OD3037,Verma,Snacks,Noodles,Tenkasi,,West,716,0.33,150.36,Tamil Nadu,21.000000000000004,High,Profitable
OD3038,Sharon,Food Grains,Dals & Pulses,Dindigul,2016-12-12,West,988,0.23,148.2,Tamil Nadu,15.0,High,Profitable
OD3039,Krithika,"Eggs, Meat & Fish",Fish,Theni,,West,1750,0.15,367.5,Tamil Nadu,21.0,Very High,Profitable
OD3040,Verma,Oil & Masala,Spices,Pudukottai,,West,1547,0.12,123.76,Tamil Nadu,8.0,Very High,Profitable
OD3041,Sabeela,"Eggs, Meat & Fish",Chicken,Salem,,West,1259,0.12,176.26,Tamil Nadu,13.999999999999998,Very High,Profitable
OD3042,Sudeep,Bakery,Biscuits,Virudhunagar,,West,579,0.12,208.44,Tamil Nadu,36.0,High,Profitable
OD3043,Verma,"Eggs, Meat & Fish",Mutton,Tirunelveli,,West,1304,0.13,573.76,Tamil Nadu,44.0,Very High,Profitable
OD3044,Kumar,"Eggs, Meat & Fish",Mutton,Madurai,,West,1677,0.35,620.49,Tamil Nadu,37.0,Very High,Profitable
OD3045,Suresh,Fruits & Veggies,Organic Vegetables,Madurai,2017-11-10,West,520,0.33,104.0,Tamil Nadu,20.0,High,Profitable
OD3046,Sheeba,Food Grains,Rice,Bodi,,West,1503,0.21,405.81,Tamil Nadu,27.0,Very High,Profitable
OD3047,Sudeep,Oil & Masala,Spices,Bodi,,West,1198,0.13,419.3,Tamil Nadu,35.0,Very High,Profitable
OD3048,Vince,Food Grains,Rice,Tenkasi,,West,559,0.29,156.52,Tamil Nadu,28.000000000000004,High,Profitable
OD3049,Ravi,Snacks,Cookies,Theni,,West,1163,0.28,220.97,Tamil Nadu,19.0,Very High,Profitable
OD3050,Kumar,Bakery,Biscuits,Tirunelveli,,West,1989,0.31,735.93,Tamil Nadu,37.0,Very High,Profitable
OD3051,Veronica,Bakery,Breads & Buns,Tirunelveli,2017-11-10,West,1714,0.35,702.74,Tamil Nadu,41.0,Very High,Profitable
OD3052,Vince,"Eggs, Meat & Fish",Fish,Pudukottai,,West,1615,0.15,629.85,Tamil Nadu,39.0,Very High,Profitable
OD3053,Ravi,Food Grains,Organic Staples,Madurai,2015-08-04,West,691,0.29,200.39,Tamil Nadu,28.999999999999996,High,Profitable
OD3054,Suresh,"Eggs, Meat & Fish",Fish,Salem,,West,1953,0.35,566.37,Tamil Nadu,28.999999999999996,Very High,Profitable
OD3055,Suresh,Oil & Masala,Masalas,Coimbatore,2018-08-03,West,995,0.29,427.85,Tamil Nadu,43.00000000000001,High,Profitable
OD3056,Roshan,Food Grains,Atta & Flour,Viluppuram,2017-11-10,West,2422,0.16,435.96,Tamil Nadu,18.0,Very High,Profitable
OD3057,Jackson,"Eggs, Meat & Fish",Mutton,Trichy,,West,2011,0.34,744.07,Tamil Nadu,37.00000000000001,Very High,Profitable
OD3058,Arvind,"Eggs, Meat & Fish",Mutton,Tenkasi,2015-08-04,West,1565,0.28,469.5,Tamil Nadu,30.0,Very High,Profitable
OD3059,Muneer,Fruits & Veggies,Fresh Fruits,Salem,,West,2263,0.21,271.56,Tamil Nadu,12.0,Very High,Profitable
OD3060,Vince,Beverages,Health Drinks,Namakkal,,West,2035,0.26,468.05,Tamil Nadu,23.0,Very High,Profitable
OD3061,Ram,Fruits & Veggies,Fresh Vegetables,Perambalur,,West,759,0.18,98.67,Tamil Nadu,13.0,High,Profitable
OD3062,Malik,Snacks,Cookies,Vellore,,West,995,0.17,218.9,Tamil Nadu,22.0,High,Profitable
OD3063,Adavan,Food Grains,Atta & Flour,Tirunelveli,,West,1295,0.35,142.45,Tamil Nadu,10.999999999999998,Very High,Profitable
OD3064,Harish,Bakery,Breads & Buns,Pudukottai,,West,2366,0.21,425.88,Tamil Nadu,18.0,Very High,Profitable
OD3065,Krithika,Food Grains,Rice,Tirunelveli,2016-09-10,West,599,0.1,221.63,Tamil Nadu,37.0,High,Profitable
OD3066,Ravi,Oil & Masala,Spices,Bodi,,West,1986,0.24,496.5,Tamil Nadu,25.0,Very High,Profitable
OD3067,James,Oil & Masala,Masalas,Madurai,2018-01-07,West,1485,0.14,386.1,Tamil Nadu,26.0,Very High,Profitable
OD3068,Rumaiza,Fruits & Veggies,Organic Vegetables,Cumbum,2015-08-04,West,1025,0.19,133.25,Tamil Nadu,13.0,Very High,Profitable
OD3069,Adavan,Beverages,Health Drinks,Theni,,West,1164,0.31,302.64,Tamil Nadu,26.0,Very High,Profitable
OD3070,Aditi,Bakery,Biscuits,Tenkasi,,West,1258,0.16,364.82,Tamil Nadu,28.999999999999996,Very High,Profitable
OD3071,Yusuf,Oil & Masala,Spices,Chennai,2018-09-09,West,1843,0.12,313.31,Tamil Nadu,17.0,Very High,Profitable
OD3072,Komal,"Eggs, Meat & Fish",Eggs,Ooty,,West,1869,0.1,485.94,Tamil Nadu,26.0,Very High,Profitable
OD3073,Harish,Fruits & Veggies,Fresh Vegetables,Theni,,West,2331,0.22,186.48,Tamil Nadu,8.0,Very High,Profitable
OD3074,Ram,Food Grains,Dals & Pulses,Karur,2018-01-07,West,1368,0.18,615.6,Tamil Nadu,45.0,Very High,Profitable
OD3075,Krithika,Beverages,Health Drinks,Viluppuram,2015-08-08,West,1021,0.27,224.62,Tamil Nadu,22.0,Very High,Profitable
OD3076,Yadav,"Eggs, Meat & Fish",Fish,Salem,,West,2244,0.19,201.96,Tamil Nadu,9.0,Very High,Profitable
OD3077,Harish,Bakery,Cakes,Cumbum,,West,539,0.25,59.29,Tamil Nadu,11.0,High,Profitable
OD3078,Sudeep,Fruits & Veggies,Fresh Vegetables,Tenkasi,,West,1256,0.3,514.96,Tamil Nadu,41.0,Very High,Profitable
OD3079,Jonas,Snacks,Cookies,Madurai,2015-08-04,West,2158,0.26,258.96,Tamil Nadu,12.0,Very High,Profitable
OD3080,Krithika,Beverages,Health Drinks,Virudhunagar,,West,2282,0.29,867.16,Tamil Nadu,38.0,Very High,Profitable
OD3081,Jackson,Snacks,Cookies,Virudhunagar,,West,1940,0.11,679.0,Tamil Nadu,35.0,Very High,Profitable
OD3082,Malik,Oil & Masala,Masalas,Ramanadhapuram,,West,561,0.22,140.25,Tamil Nadu,25.0,High,Profitable
OD3083,Peer,Food Grains,Organic Staples,Viluppuram,,West,1764,0.24,776.16,Tamil Nadu,44.0,Very High,Profitable
OD3084,Sundar,Bakery,Cakes,Ramanadhapuram,,West,1375,0.18,316.25,Tamil Nadu,23.0,Very High,Profitable
OD3085,Hussain,Beverages,Soft Drinks,Namakkal,,West,1589,0.33,349.58,Tamil Nadu,22.0,Very High,Profitable
OD3086,Verma,Bakery,Cakes,Viluppuram,,West,639,0.32,210.87,Tamil Nadu,33.0,High,Profitable
OD3087,Sabeela,"Eggs, Meat & Fish",Fish,Vellore,,West,2194,0.18,416.86,Tamil Nadu,19.0,Very High,Profitable
OD3088,Kumar,Snacks,Chocolates,Namakkal,2017-09-10,West,1641,0.34,114.87,Tamil Nadu,7.000000000000001,Very High,Profitable
OD3089,Krithika,Food Grains,Dals & Pulses,Perambalur,,West,1642,0.14,229.88,Tamil Nadu,13.999999999999998,Very High,Profitable
OD3090,Vidya,Fruits & Veggies,Organic Fruits,Ramanadhapuram,,West,1721,0.2,653.98,Tamil Nadu,38.0,Very High,Profitable
OD3091,Veronica,Oil & Masala,Masalas,Coimbatore,2015-02-03,West,1015,0.22,152.25,Tamil Nadu,15.0,Very High,Profitable
OD3092,Shah,Beverages,Health Drinks,Tenkasi,2018-09-02,West,1226,0.14,416.84,Tamil Nadu,34.0,Very High,Profitable
OD3093,Sharon,Bakery,Breads & Buns,Bodi,2018-12-03,West,1717,0.2,618.12,Tamil Nadu,36.0,Very High,Profitable
OD3094,Anu,Oil & Masala,Edible Oil & Ghee,Theni,2017-11-10,West,2097,0.23,650.07,Tamil Nadu,31.0,Very High,Profitable
OD3095,Peer,Food Grains,Organic Staples,Chennai,,West,1622,0.22,486.6,Tamil Nadu,30.0,Very High,Profitable
OD3096,Hafiz,"Eggs, Meat & Fish",Fish,Ooty,,West,2004,0.28,340.68,Tamil Nadu,17.0,Very High,Profitable
OD3097,Muneer,Fruits & Veggies,Organic Fruits,Trichy,,West,1644,0.23,82.2,Tamil Nadu,5.0,Very High,Profitable
OD3098,Aditi,Food Grains,Atta & Flour,Dharmapuri,,West,2477,0.33,891.72,Tamil Nadu,36.0,Very High,Profitable
OD3099,Veena,Bakery,Breads & Buns,Ooty,,West,531,0.3,127.44,Tamil Nadu,24.0,High,Profitable
OD3100,Ravi,Oil & Masala,Masalas,Madurai,2015-02-03,West,1546,0.28,448.34,Tamil Nadu,28.999999999999996,Very High,Profitable
OD3101,Haseena,Snacks,Cookies,Nagercoil,2016-07-11,West,746,0.27,164.12,Tamil Nadu,22.0,High,Profitable
OD3102,Veronica,Fruits & Veggies,Organic Fruits,Bodi,,West,621,0.1,279.45,Tamil Nadu,44.99999999999999,High,Profitable
OD3103,Amy,Oil & Masala,Edible Oil & Ghee,Viluppuram,,West,1377,0.29,509.49,Tamil Nadu,37.0,Very High,Profitable
OD3104,Rumaiza,Beverages,Soft Drinks,Bodi,,West,1621,0.17,664.61,Tamil Nadu,41.0,Very High,Profitable
OD3105,Komal,Fruits & Veggies,Organic Fruits,Tirunelveli,2015-12-06,West,1497,0.16,389.22,Tamil Nadu,26.0,Very High,Profitable
OD3106,Willams,Beverages,Soft Drinks,Dindigul,2015-11-07,West,1874,0.2,787.08,Tamil Nadu,42.00000000000001,Very High,Profitable
OD3107,Haseena,Beverages,Soft Drinks,Viluppuram,2017-09-09,West,1225,0.28,147.0,Tamil Nadu,12.0,Very High,Profitable
OD3108,Shah,Oil & Masala,Masalas,Ramanadhapuram,2015-04-01,West,2308,0.27,369.28,Tamil Nadu,15.999999999999998,Very High,Profitable
OD3109,Alan,Beverages,Health Drinks,Tirunelveli,,West,1103,0.27,485.32,Tamil Nadu,44.0,Very High,Profitable
OD3110,Roshan,Snacks,Noodles,Ooty,,West,1526,0.17,686.7,Tamil Nadu,45.0,Very High,Profitable
OD3111,Willams,Bakery,Cakes,Ramanadhapuram,,West,2289,0.2,618.03,Tamil Nadu,26.999999999999996,Very High,Profitable
OD3112,Krithika,Beverages,Soft Drinks,Theni,,West,687,0.34,240.45,Tamil Nadu,35.0,High,Profitable
OD3113,Alan,Food Grains,Atta & Flour,Coimbatore,,West,972,0.14,213.84,Tamil Nadu,22.0,High,Profitable
OD3114,Sudeep,Beverages,Soft Drinks,Tirunelveli,,West,1669,0.22,550.77,Tamil Nadu,33.0,Very High,Profitable
OD3115,Yadav,Bakery,Biscuits,Perambalur,2018-11-01,West,506,0.29,70.84,Tamil Nadu,14.000000000000002,High,Profitable
OD3116,Malik,Oil & Masala,Edible Oil & Ghee,Karur,2018-06-02,West,852,0.27,289.68,Tamil Nadu,34.0,High,Profitable
OD3117,Vidya,Oil & Masala,Spices,Perambalur,2015-11-07,West,1640,0.18,656.0,Tamil Nadu,40.0,Very High,Profitable
OD3118,Arutra,Beverages,Health Drinks,Krishnagiri,2018-12-03,West,2093,0.28,941.85,Tamil Nadu,45.0,Very High,Profitable
OD3119,Amrish,Oil & Masala,Spices,Viluppuram,,West,1223,0.15,61.15,Tamil Nadu,5.0,Very High,Profitable
OD3120,Sudha,"Eggs, Meat & Fish",Eggs,Karur,2018-09-04,West,581,0.34,255.64,Tamil Nadu,44.0,High,Profitable
OD3121,Esther,Bakery,Cakes,Namakkal,2018-06-11,West,505,0.13,222.2,Tamil Nadu,44.0,High,Profitable
OD3122,Adavan,Fruits & Veggies,Fresh Vegetables,Viluppuram,2018-06-02,West,2145,0.31,600.6,Tamil Nadu,28.000000000000004,Very High,Profitable
OD3123,Sundar,Bakery,Cakes,Perambalur,,West,1933,0.32,753.87,Tamil Nadu,39.0,Very High,Profitable
OD3124,Sudha,Bakery,Biscuits,Cumbum,,West,2060,0.18,618.0,Tamil Nadu,30.0,Very High,Profitable
OD3125,Jonas,Bakery,Cakes,Namakkal,,West,1469,0.22,499.46,Tamil Nadu,34.0,Very High,Profitable
OD3126,Malik,Fruits & Veggies,Organic Fruits,Madurai,2018-12-03,West,523,0.14,120.29,Tamil Nadu,23.0,High,Profitable
OD3127,Hussain,Bakery,Breads & Buns,Dharmapuri,,West,1916,0.13,229.92,Tamil Nadu,12.0,Very High,Profitable
OD3128,James,Food Grains,Organic Staples,Trichy,,West,1513,0.28,181.56,Tamil Nadu,12.0,Very High,Profitable
OD3129,Alan,Food Grains,Rice,Virudhunagar,,West,1756,0.25,684.84,Tamil Nadu,39.0,Very High,Profitable
OD3130,Surya,Fruits & Veggies,Organic Vegetables,Madurai,,West,2381,0.19,857.16,Tamil Nadu,36.0,Very High,Profitable
OD3131,Hafiz,Fruits & Veggies,Fresh Vegetables,Coimbatore,,West,1683,0.16,218.79,Tamil Nadu,13.0,Very High,Profitable
OD3132,Sundar,Food Grains,Rice,Bodi,,West,1784,0.26,267.6,Tamil Nadu,15.000000000000002,Very High,Profitable
OD3133,Harish,Beverages,Health Drinks,Coimbatore,2016-03-08,Central,1937,0.1,368.03,Tamil Nadu,18.999999999999996,Very High,Profitable
OD3134,Vidya,Beverages,Soft Drinks,Perambalur,,Central,1402,0.13,112.16,Tamil Nadu,8.0,Very High,Profitable
OD3135,Krithika,Fruits & Veggies,Fresh Fruits,Dindigul,,Central,2425,0.29,436.5,Tamil Nadu,18.0,Very High,Profitable
OD3136,Hussain,Beverages,Soft Drinks,Pudukottai,,Central,1583,0.34,221.62,Tamil Nadu,14.000000000000002,Very High,Profitable
OD3137,Akash,Snacks,Cookies,Ramanadhapuram,,Central,2402,0.3,192.16,Tamil Nadu,8.0,Very High,Profitable
OD3138,Hafiz,Bakery,Cakes,Tirunelveli,,Central,816,0.27,97.92,Tamil Nadu,12.0,High,Profitable
OD3139,Vidya,Snacks,Cookies,Salem,2018-10-01,Central,2246,0.31,269.52,Tamil Nadu,12.0,Very High,Profitable
OD3140,Amrish,Food Grains,Organic Staples,Namakkal,,Central,1752,0.24,438.0,Tamil Nadu,25.0,Very High,Profitable
OD3141,Suresh,Snacks,Chocolates,Tenkasi,,Central,1265,0.2,404.8,Tamil Nadu,32.0,Very High,Profitable
OD3142,Ganesh,Oil & Masala,Edible Oil & Ghee,Vellore,,Central,1148,0.21,309.96,Tamil Nadu,26.999999999999996,Very High,Profitable
OD3143,Ram,Snacks,Chocolates,Tenkasi,,Central,2360,0.28,542.8,Tamil Nadu,23.0,Very High,Profitable
OD3144,Haseena,Snacks,Noodles,Krishnagiri,,Central,945,0.13,245.7,Tamil Nadu,26.0,High,Profitable
OD3145,Sabeela,Oil & Masala,Masalas,Krishnagiri,,Central,2478,0.13,1090.32,Tamil Nadu,43.99999999999999,Very High,Profitable
OD3146,Hussain,Bakery,Biscuits,Viluppuram,,Central,1727,0.24,690.8,Tamil Nadu,40.0,Very High,Profitable
OD3147,Amy,Food Grains,Dals & Pulses,Ooty,,Central,2033,0.28,447.26,Tamil Nadu,22.0,Very High,Profitable
OD3148,Veronica,Snacks,Chocolates,Virudhunagar,,Central,2307,0.28,299.91,Tamil Nadu,13.0,Very High,Profitable
OD3149,Komal,Beverages,Health Drinks,Coimbatore,2017-09-01,Central,947,0.3,132.58,Tamil Nadu,14.000000000000002,High,Profitable
OD3150,Ramesh,Snacks,Noodles,Virudhunagar,2015-11-10,Central,2062,0.31,907.28,Tamil Nadu,44.0,Very High,Profitable
OD3151,Akash,"Eggs, Meat & Fish",Eggs,Chennai,,Central,2385,0.12,310.05,Tamil Nadu,13.0,Very High,Profitable
OD3152,Haseena,Snacks,Cookies,Kanyakumari,,Central,560,0.11,95.2,Tamil Nadu,17.0,High,Profitable
OD3153,Surya,Fruits & Veggies,Organic Fruits,Kanyakumari,,Central,1654,0.14,496.2,Tamil Nadu,30.0,Very High,Profitable
OD3154,Vince,Bakery,Biscuits,Bodi,2016-05-08,Central,1827,0.28,493.29,Tamil Nadu,27.0,Very High,Profitable
OD3155,James,"Eggs, Meat & Fish",Eggs,Chennai,,Central,1524,0.23,441.96,Tamil Nadu,28.999999999999996,Very High,Profitable
OD3156,Malik,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,,Central,981,0.18,255.06,Tamil Nadu,26.0,High,Profitable
OD3157,James,Food Grains,Organic Staples,Krishnagiri,,Central,1856,0.31,835.2,Tamil Nadu,45.0,Very High,Profitable
OD3158,Ridhesh,"Eggs, Meat & Fish",Fish,Nagercoil,,Central,1794,0.23,789.36,Tamil Nadu,44.0,Very High,Profitable
OD3159,Esther,Food Grains,Atta & Flour,Perambalur,2018-09-09,Central,1374,0.18,82.44,Tamil Nadu,6.0,Very High,Profitable
OD3160,Haseena,Bakery,Cakes,Cumbum,2017-09-04,Central,2491,0.26,1120.95,Tamil Nadu,45.0,Very High,Profitable
OD3161,Jackson,Fruits & Veggies,Fresh Vegetables,Perambalur,2018-12-08,Central,1812,0.22,108.72,Tamil Nadu,6.0,Very High,Profitable
OD3162,Verma,Oil & Masala,Edible Oil & Ghee,Tenkasi,,Central,714,0.12,78.54,Tamil Nadu,11.000000000000002,High,Profitable
OD3163,Ram,"Eggs, Meat & Fish",Fish,Virudhunagar,,Central,1388,0.25,111.04,Tamil Nadu,8.0,Very High,Profitable
OD3164,Veronica,Fruits & Veggies,Fresh Fruits,Tirunelveli,,Central,653,0.27,124.07,Tamil Nadu,19.0,High,Profitable
OD3165,Peer,Fruits & Veggies,Organic Vegetables,Nagercoil,,Central,2262,0.1,791.7,Tamil Nadu,35.0,Very High,Profitable
OD3166,Alan,Beverages,Health Drinks,Ramanadhapuram,2016-06-09,Central,2234,0.11,714.88,Tamil Nadu,32.0,Very High,Profitable
OD3167,Aditi,"Eggs, Meat & Fish",Chicken,Madurai,2015-03-10,Central,2275,0.3,864.5,Tamil Nadu,38.0,Very High,Profitable
OD3168,Willams,"Eggs, Meat & Fish",Eggs,Dharmapuri,2018-11-03,Central,2036,0.26,325.76,Tamil Nadu,16.0,Very High,Profitable
OD3169,Kumar,"Eggs, Meat & Fish",Eggs,Ooty,2017-08-08,Central,916,0.25,238.16,Tamil Nadu,26.0,High,Profitable
OD3170,Amy,Food Grains,Atta & Flour,Madurai,2018-10-07,Central,2079,0.12,103.95,Tamil Nadu,5.0,Very High,Profitable
OD3171,Arvind,Fruits & Veggies,Fresh Vegetables,Nagercoil,,Central,1906,0.33,457.44,Tamil Nadu,24.0,Very High,Profitable
OD3172,Harish,Fruits & Veggies,Organic Vegetables,Tenkasi,,Central,1629,0.17,733.05,Tamil Nadu,44.99999999999999,Very High,Profitable
OD3173,Sabeela,Fruits & Veggies,Fresh Vegetables,Nagercoil,,Central,1738,0.35,729.96,Tamil Nadu,42.00000000000001,Very High,Profitable
OD3174,Adavan,Beverages,Soft Drinks,Namakkal,,Central,1481,0.11,207.34,Tamil Nadu,14.000000000000002,Very High,Profitable
OD3175,Jackson,Food Grains,Atta & Flour,Chennai,2015-11-07,Central,979,0.23,166.43,Tamil Nadu,17.0,High,Profitable
OD3176,Peer,Food Grains,Atta & Flour,Nagercoil,,Central,1477,0.14,354.48,Tamil Nadu,24.000000000000004,Very High,Profitable
OD3177,Ridhesh,Oil & Masala,Edible Oil & Ghee,Krishnagiri,,Central,778,0.18,272.3,Tamil Nadu,35.0,High,Profitable
OD3178,Mathew,Food Grains,Rice,Madurai,2018-12-08,Central,977,0.19,439.65,Tamil Nadu,44.99999999999999,High,Profitable
OD3179,Sharon,Beverages,Health Drinks,Namakkal,,Central,681,0.21,299.64,Tamil Nadu,44.0,High,Profitable
OD3180,Amrish,Fruits & Veggies,Organic Fruits,Nagercoil,,Central,1272,0.16,139.92,Tamil Nadu,10.999999999999998,Very High,Profitable
OD3181,Ramesh,Food Grains,Dals & Pulses,Pudukottai,2018-06-04,Central,1649,0.27,98.94,Tamil Nadu,6.0,Very High,Profitable
OD3182,Rumaiza,Snacks,Cookies,Nagercoil,2017-03-04,Central,1144,0.3,125.84,Tamil Nadu,11.0,Very High,Profitable
OD3183,Krithika,Snacks,Noodles,Viluppuram,,Central,2141,0.35,428.2,Tamil Nadu,20.0,Very High,Profitable
OD3184,Harish,"Eggs, Meat & Fish",Fish,Nagercoil,,Central,1137,0.18,500.28,Tamil Nadu,44.0,Very High,Profitable
OD3185,Arutra,Food Grains,Rice,Bodi,,Central,1823,0.3,729.2,Tamil Nadu,40.0,Very High,Profitable
OD3186,Amrish,Food Grains,Atta & Flour,Chennai,2016-11-09,Central,988,0.35,296.4,Tamil Nadu,30.0,High,Profitable
OD3187,Aditi,Oil & Masala,Spices,Theni,,Central,1052,0.27,105.2,Tamil Nadu,10.0,Very High,Profitable
OD3188,Jonas,Food Grains,Dals & Pulses,Kanyakumari,2015-11-07,Central,1768,0.21,141.44,Tamil Nadu,8.0,Very High,Profitable
OD3189,Harish,"Eggs, Meat & Fish",Chicken,Salem,,Central,1067,0.3,384.12,Tamil Nadu,36.0,Very High,Profitable
OD3190,Sudeep,Bakery,Breads & Buns,Madurai,2016-11-09,Central,580,0.22,237.8,Tamil Nadu,41.0,High,Profitable
OD3191,Arvind,"Eggs, Meat & Fish",Fish,Chennai,,Central,2314,0.27,624.78,Tamil Nadu,26.999999999999996,Very High,Profitable
OD3192,Adavan,Bakery,Breads & Buns,Krishnagiri,,Central,2251,0.21,922.91,Tamil Nadu,41.0,Very High,Profitable
OD3193,Muneer,Oil & Masala,Masalas,Dharmapuri,,Central,547,0.25,109.4,Tamil Nadu,20.0,High,Profitable
OD3194,Sabeela,Fruits & Veggies,Fresh Vegetables,Perambalur,2018-11-03,Central,508,0.34,208.28,Tamil Nadu,41.0,High,Profitable
OD3195,Sudeep,Fruits & Veggies,Fresh Fruits,Tirunelveli,2015-11-10,Central,2114,0.22,739.9,Tamil Nadu,35.0,Very High,Profitable
OD3196,Surya,Fruits & Veggies,Organic Vegetables,Tirunelveli,2015-11-10,Central,1524,0.13,228.6,Tamil Nadu,15.0,Very High,Profitable
OD3197,Sudeep,Bakery,Cakes,Krishnagiri,,Central,1903,0.26,799.26,Tamil Nadu,42.0,Very High,Profitable
OD3198,Peer,Food Grains,Organic Staples,Bodi,2016-11-09,Central,1808,0.28,253.12,Tamil Nadu,14.000000000000002,Very High,Profitable
OD3199,Ganesh,Bakery,Breads & Buns,Karur,,Central,693,0.26,194.04,Tamil Nadu,27.999999999999996,High,Profitable
OD3200,Sundar,"Eggs, Meat & Fish",Mutton,Namakkal,,Central,1615,0.3,96.9,Tamil Nadu,6.000000000000001,Very High,Profitable
OD3201,Ridhesh,Oil & Masala,Edible Oil & Ghee,Viluppuram,,Central,2032,0.19,325.12,Tamil Nadu,16.0,Very High,Profitable
OD3202,Rumaiza,"Eggs, Meat & Fish",Eggs,Krishnagiri,,Central,1474,0.16,530.64,Tamil Nadu,36.0,Very High,Profitable
OD3203,Sundar,"Eggs, Meat & Fish",Mutton,Madurai,2016-09-10,Central,2097,0.14,104.85,Tamil Nadu,5.0,Very High,Profitable
OD3204,Arutra,Snacks,Noodles,Coimbatore,2015-11-10,Central,1211,0.14,472.29,Tamil Nadu,39.0,Very High,Profitable
OD3205,Jackson,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2015-11-10,Central,775,0.3,240.25,Tamil Nadu,31.0,High,Profitable
OD3206,Kumar,Oil & Masala,Spices,Vellore,,Central,1365,0.24,532.35,Tamil Nadu,39.0,Very High,Profitable
OD3207,Sabeela,Oil & Masala,Masalas,Kanyakumari,,Central,1405,0.15,224.8,Tamil Nadu,16.0,Very High,Profitable
OD3208,Adavan,Food Grains,Dals & Pulses,Trichy,2015-11-07,Central,693,0.15,311.85,Tamil Nadu,45.0,High,Profitable
OD3209,Ridhesh,Food Grains,Dals & Pulses,Ooty,2018-07-11,Central,1934,0.11,135.38,Tamil Nadu,6.999999999999999,Very High,Profitable
OD3210,Jonas,Fruits & Veggies,Fresh Fruits,Vellore,2015-04-04,Central,1500,0.2,555.0,Tamil Nadu,37.0,Very High,Profitable
OD3211,Suresh,Fruits & Veggies,Fresh Vegetables,Bodi,2017-09-01,Central,783,0.17,305.37,Tamil Nadu,39.0,High,Profitable
OD3212,Sudeep,Beverages,Soft Drinks,Theni,2018-03-11,Central,2073,0.17,663.36,Tamil Nadu,32.0,Very High,Profitable
OD3213,Aditi,Food Grains,Dals & Pulses,Salem,,Central,1191,0.13,83.37,Tamil Nadu,7.000000000000001,Very High,Profitable
OD3214,Suresh,Fruits & Veggies,Fresh Fruits,Nagercoil,2015-05-04,Central,2244,0.29,561.0,Tamil Nadu,25.0,Very High,Profitable
OD3215,James,Beverages,Soft Drinks,Pudukottai,,Central,2451,0.25,441.18,Tamil Nadu,18.0,Very High,Profitable
OD3216,Arvind,Food Grains,Rice,Chennai,2018-11-11,Central,2454,0.26,834.36,Tamil Nadu,34.0,Very High,Profitable
OD3217,Ravi,Fruits & Veggies,Fresh Fruits,Tenkasi,,Central,2072,0.21,497.28,Tamil Nadu,24.0,Very High,Profitable
OD3218,Yadav,Beverages,Soft Drinks,Dindigul,2018-12-08,Central,2070,0.32,414.0,Tamil Nadu,20.0,Very High,Profitable
OD3219,Sudha,Snacks,Noodles,Pudukottai,,Central,1159,0.33,359.29,Tamil Nadu,31.0,Very High,Profitable
OD3220,Esther,Bakery,Biscuits,Coimbatore,,Central,1153,0.27,219.07,Tamil Nadu,19.0,Very High,Profitable
OD3221,Aditi,Bakery,Cakes,Karur,,Central,1918,0.22,575.4,Tamil Nadu,30.0,Very High,Profitable
OD3222,Peer,Bakery,Breads & Buns,Bodi,,Central,1298,0.26,363.44,Tamil Nadu,27.999999999999996,Very High,Profitable
OD3223,Esther,Snacks,Cookies,Viluppuram,2018-12-04,Central,985,0.32,128.05,Tamil Nadu,13.0,High,Profitable
OD3224,Krithika,Beverages,Soft Drinks,Theni,,Central,971,0.33,242.75,Tamil Nadu,25.0,High,Profitable
OD3225,Shah,Food Grains,Rice,Dharmapuri,2018-12-09,Central,781,0.26,132.77,Tamil Nadu,17.0,High,Profitable
OD3226,Sheeba,Food Grains,Atta & Flour,Kanyakumari,2016-08-10,Central,1050,0.13,273.0,Tamil Nadu,26.0,Very High,Profitable
